,Time,IP1,IP2,Protocol,Pkt-size
5007,38.2823,172.16.155.40,142.250.196.74,TCP,54
5008,38.282306,74.125.250.44,172.16.155.40,UDP,184
5009,38.282306,74.125.250.44,172.16.155.40,UDP,164
5010,38.282306,74.125.250.44,172.16.155.40,UDP,186
5011,38.282306,74.125.250.44,172.16.155.40,UDP,185
5012,38.282452,172.16.155.40,142.250.196.74,TLSv1.2,93
5013,38.283317,142.250.196.74,172.16.155.40,TCP,60
5014,38.284089,172.16.155.40,142.250.196.74,TLSv1.2,283
5015,38.284818,142.250.196.74,172.16.155.40,TCP,60
5016,38.288553,74.125.250.44,172.16.155.40,UDP,648
5017,38.299848,74.125.250.44,172.16.155.40,UDP,122
5018,38.301418,74.125.250.44,172.16.155.40,UDP,183
5019,38.306875,172.16.155.40,74.125.250.44,UDP,88
5020,38.32213,74.125.250.44,172.16.155.40,UDP,119
5021,38.332575,74.125.250.44,172.16.155.40,UDP,631
5022,38.347097,172.16.155.40,74.125.250.44,UDP,136
5023,38.350467,74.125.250.44,172.16.155.40,UDP,120
5024,38.356113,74.125.250.44,172.16.155.40,UDP,115
5025,38.357109,172.16.155.40,74.125.250.44,UDP,84
5026,38.363593,74.125.250.44,172.16.155.40,UDP,81
5027,38.370409,74.125.250.44,172.16.155.40,UDP,982
5028,38.371494,74.125.250.44,172.16.155.40,UDP,81
5029,38.384271,74.125.250.44,172.16.155.40,UDP,188
5030,38.384271,74.125.250.44,172.16.155.40,UDP,181
5031,38.384271,74.125.250.44,172.16.155.40,UDP,182
5032,38.384271,74.125.250.44,172.16.155.40,UDP,177
5033,38.394189,172.16.155.40,172.16.155.20,AJP13,164
5034,38.39659,172.16.155.20,172.16.155.40,AJP13,164
5035,38.399565,74.125.250.44,172.16.155.40,UDP,171
5036,38.407915,172.16.155.40,74.125.250.44,UDP,88
5037,38.407968,172.16.155.40,74.125.250.44,UDP,100
5038,38.42373,74.125.250.44,172.16.155.40,UDP,740
5039,38.424803,74.125.250.44,172.16.155.40,UDP,740
5040,38.437079,172.16.155.40,172.16.155.20,TCP,54
5041,38.458705,172.16.155.40,74.125.250.44,UDP,80
5042,38.467364,74.125.250.44,172.16.155.40,UDP,776
5043,38.485907,74.125.250.44,172.16.155.40,UDP,181
5044,38.489459,74.125.250.44,172.16.155.40,UDP,184
5045,38.489459,74.125.250.44,172.16.155.40,UDP,182
5046,38.489459,74.125.250.44,172.16.155.40,UDP,183
5047,38.492108,142.250.196.74,172.16.155.40,TLSv1.2,123
5048,38.493055,172.16.155.40,142.250.196.74,TLSv1.2,525
5049,38.493117,142.250.196.74,172.16.155.40,TLSv1.2,124
5050,38.493143,172.16.155.40,142.250.196.74,TCP,54
5051,38.493261,142.250.196.74,172.16.155.40,TCP,60
5052,38.493336,172.16.155.40,142.250.196.74,TLSv1.2,93
5053,38.494231,142.250.196.74,172.16.155.40,TCP,60
5054,38.506102,74.125.250.44,172.16.155.40,UDP,183
5055,38.507127,74.125.250.44,172.16.155.40,UDP,132
5056,38.5094,172.16.155.40,74.125.250.44,UDP,84
5057,38.513619,74.125.250.44,172.16.155.40,UDP,935
5058,38.546985,172.16.155.20,172.16.155.17,TCP,168
5059,38.547008,172.16.155.20,172.16.155.17,TCP,168
5060,38.551003,74.125.250.44,172.16.155.40,UDP,844
5061,38.559988,172.16.155.40,74.125.250.44,UDP,80
5062,38.571517,172.16.155.40,74.125.250.44,UDP,97
5063,38.583442,172.16.155.40,74.125.250.44,UDP,100
5064,38.585934,74.125.250.44,172.16.155.40,UDP,717
5065,38.586258,172.16.155.40,74.125.250.44,UDP,124
5066,38.587468,74.125.250.44,172.16.155.40,UDP,181
5067,38.5885,74.125.250.44,172.16.155.40,UDP,178
5068,38.5885,74.125.250.44,172.16.155.40,UDP,183
5069,38.589538,74.125.250.44,172.16.155.40,UDP,163
5070,38.591459,172.16.155.40,74.125.250.44,UDP,81
5071,38.593454,74.125.250.44,172.16.155.40,UDP,717
5072,38.598578,74.125.250.44,172.16.155.40,UDP,176
5073,38.608565,74.125.250.44,172.16.155.40,UDP,100
5074,38.610729,172.16.155.40,74.125.250.44,UDP,88
5075,38.62751,74.125.250.44,172.16.155.40,UDP,612
5076,38.659122,74.125.250.44,172.16.155.40,UDP,100
5077,38.661516,172.16.155.40,74.125.250.44,UDP,80
5078,38.688859,172.16.155.40,74.125.250.44,UDP,132
5079,38.689942,74.125.250.44,172.16.155.40,UDP,187
5080,38.689942,74.125.250.44,172.16.155.40,UDP,180
5081,38.689942,74.125.250.44,172.16.155.40,UDP,183
5082,38.689942,74.125.250.44,172.16.155.40,UDP,176
5083,38.698117,74.125.250.44,172.16.155.40,UDP,188
5084,38.707592,142.250.196.74,172.16.155.40,TLSv1.2,121
5085,38.707592,142.250.196.74,172.16.155.40,TLSv1.2,102
5086,38.70765,172.16.155.40,142.250.196.74,TCP,54
5087,38.7123,172.16.155.40,74.125.250.44,UDP,84
5088,38.745141,Cisco_88:0e:91,Spanning-tree-(for-bridges)_00,STP,60
5089,38.745647,74.125.250.44,172.16.155.40,UDP,115
5090,38.747256,74.125.250.44,172.16.155.40,UDP,642
5091,38.763028,172.16.155.40,74.125.250.44,UDP,80
5092,38.765932,74.125.250.44,172.16.155.40,UDP,777
5093,38.765932,74.125.250.44,172.16.155.40,UDP,81
5094,38.793323,172.16.155.40,74.125.250.44,UDP,84
5095,38.793464,74.125.250.44,172.16.155.40,UDP,171
5096,38.793464,74.125.250.44,172.16.155.40,UDP,173
5097,38.793464,74.125.250.44,172.16.155.40,UDP,178
5098,38.793464,74.125.250.44,172.16.155.40,UDP,162
5099,38.796754,74.125.250.44,172.16.155.40,UDP,179
5100,38.809147,74.125.250.44,172.16.155.40,UDP,801
5101,38.811309,74.125.250.44,172.16.155.40,UDP,802
5102,38.813728,172.16.155.40,74.125.250.44,UDP,88
5103,38.816475,74.125.250.44,172.16.155.40,UDP,176
5104,38.820666,74.125.250.44,172.16.155.40,UDP,81
5105,38.840018,74.125.250.44,172.16.155.40,UDP,132
5106,38.851624,74.125.250.44,172.16.155.40,UDP,536
5107,38.863518,172.16.155.40,74.125.250.44,UDP,84
5108,38.888247,74.125.250.44,172.16.155.40,UDP,801
5109,38.895043,74.125.250.44,172.16.155.40,UDP,178
5110,38.895043,74.125.250.44,172.16.155.40,UDP,178
5111,38.896061,74.125.250.44,172.16.155.40,UDP,183
5112,38.896968,74.125.250.44,172.16.155.40,UDP,172
5113,38.913213,74.125.250.44,172.16.155.40,UDP,169
5114,38.913302,172.16.155.40,74.125.250.44,UDP,84
5115,38.913547,172.16.155.40,74.125.250.44,UDP,100
5116,38.933115,74.125.250.44,172.16.155.40,UDP,783
5117,38.964083,172.16.155.40,74.125.250.44,UDP,80
5118,38.965491,74.125.250.44,172.16.155.40,UDP,822
5119,38.97135,74.125.250.44,172.16.155.40,UDP,823
5120,38.991373,172.16.155.40,74.125.250.44,UDP,97
5121,38.998901,74.125.250.44,172.16.155.40,UDP,179
5122,38.998901,74.125.250.44,172.16.155.40,UDP,183
5123,38.999976,74.125.250.44,172.16.155.40,UDP,159
5124,38.999976,74.125.250.44,172.16.155.40,UDP,182
5125,39.011343,172.16.155.40,74.125.250.44,UDP,81
5126,39.014785,172.16.155.40,74.125.250.44,UDP,84
5127,39.017311,74.125.250.44,172.16.155.40,UDP,100
5128,39.040162,74.125.250.44,172.16.155.40,UDP,650
5129,39.065583,172.16.155.40,74.125.250.44,UDP,80
5130,39.078206,74.125.250.44,172.16.155.40,UDP,100
5131,39.094841,74.125.250.44,172.16.155.40,UDP,780
5132,39.106033,74.125.250.44,172.16.155.40,UDP,179
5133,39.106033,74.125.250.44,172.16.155.40,UDP,178
5134,39.106033,74.125.250.44,172.16.155.40,UDP,175
5135,39.107049,74.125.250.44,172.16.155.40,UDP,175
5136,39.107049,74.125.250.44,172.16.155.40,UDP,175
5137,39.11062,172.16.155.40,172.16.155.255,NBNS,92
5138,39.116303,172.16.155.40,74.125.250.44,UDP,84
5139,39.119893,74.125.250.44,172.16.155.40,UDP,167
5140,39.119894,fe80::c19a:922a:b682:5927,ff02::1:2,DHCPv6,146
5141,39.127637,74.125.250.44,172.16.155.40,UDP,956
5142,39.166289,74.125.250.44,172.16.155.40,UDP,131
5143,39.167097,172.16.155.40,74.125.250.44,UDP,84
5144,39.170154,74.125.250.44,172.16.155.40,UDP,690
5145,39.174101,74.125.250.44,172.16.155.40,UDP,690
5146,39.183375,142.250.196.74,172.16.155.40,TLSv1.2,572
5147,39.187166,74.125.250.44,172.16.155.40,UDP,81
5148,39.201929,74.125.250.44,172.16.155.40,UDP,180
5149,39.201929,74.125.250.44,172.16.155.40,UDP,178
5150,39.201929,74.125.250.44,172.16.155.40,UDP,184
5151,39.201929,74.125.250.44,172.16.155.40,UDP,177
5152,39.210294,74.125.250.44,172.16.155.40,UDP,183
5153,39.217831,172.16.155.40,74.125.250.44,UDP,88
5154,39.219679,74.125.250.44,172.16.155.40,UDP,128
5155,39.223565,172.16.155.40,142.250.196.74,TCP,54
5156,39.239656,74.125.250.44,172.16.155.40,UDP,81
5157,39.252969,74.125.250.44,172.16.155.40,UDP,680
5158,39.259813,172.16.155.40,74.125.250.44,UDP,124
5159,39.267135,74.125.250.44,172.16.155.40,UDP,738
5160,39.267541,172.16.155.40,74.125.250.44,UDP,100
5161,39.268543,172.16.155.40,74.125.250.44,UDP,84
5162,39.271204,74.125.250.44,172.16.155.40,DTLSv1.2,175
5163,39.278934,74.125.250.44,172.16.155.40,DTLSv1.2,343
5164,39.279207,172.16.155.40,74.125.250.44,DTLSv1.2,107
5165,39.304913,74.125.250.44,172.16.155.40,UDP,184
5166,39.305942,74.125.250.44,172.16.155.40,UDP,924
5167,39.305942,74.125.250.44,172.16.155.40,UDP,178
5168,39.305942,74.125.250.44,172.16.155.40,UDP,183
5169,39.306915,74.125.250.44,172.16.155.40,UDP,185
5170,39.310561,172.16.155.40,74.125.250.44,UDP,100
5171,39.317936,74.125.250.44,172.16.155.40,UDP,189
5172,39.319269,172.16.155.40,74.125.250.44,UDP,84
5173,39.335013,172.16.155.40,74.125.250.44,UDP,100
5174,39.351829,74.125.250.44,172.16.155.40,UDP,746
5175,39.35283,74.125.250.44,172.16.155.40,UDP,747
5176,39.37008,172.16.155.40,74.125.250.44,UDP,80
5177,39.373931,172.16.155.40,74.125.250.44,UDP,100
5178,39.407364,74.125.250.44,172.16.155.40,UDP,191
5179,39.407364,74.125.250.44,172.16.155.40,UDP,173
5180,39.40845,74.125.250.44,172.16.155.40,UDP,174
5181,39.40845,74.125.250.44,172.16.155.40,UDP,169
5182,39.411327,172.16.155.40,74.125.250.44,UDP,113
5183,39.419584,74.125.250.44,172.16.155.40,UDP,182
5184,39.420761,172.16.155.40,74.125.250.44,UDP,84
5185,39.431806,172.16.155.40,74.125.250.44,UDP,81
5186,39.438785,74.125.250.44,172.16.155.40,UDP,1044
5187,39.471634,172.16.155.40,74.125.250.44,UDP,80
5188,39.47544,74.125.250.44,172.16.155.40,UDP,100
5189,39.509262,74.125.250.44,172.16.155.40,UDP,181
5190,39.509262,74.125.250.44,172.16.155.40,UDP,179
5191,39.509262,74.125.250.44,172.16.155.40,UDP,175
5192,39.509262,74.125.250.44,172.16.155.40,UDP,170
5193,39.515042,172.16.155.40,74.125.250.44,STUN,154
5194,39.516413,74.125.250.44,172.16.155.40,UDP,163
5195,39.521819,172.16.155.40,74.125.250.44,UDP,84
5196,39.535347,74.125.250.44,172.16.155.40,STUN,134
5197,39.578849,74.125.250.44,172.16.155.40,UDP,999
5198,39.579268,172.16.155.40,74.125.250.44,UDP,164
5199,39.586489,172.16.155.27,255.255.255.255,DB-LSP-DISC/JSON,176
5200,39.586489,74.125.250.44,172.16.155.40,UDP,115
5201,39.590005,172.16.155.27,255.255.255.255,DB-LSP-DISC/JSON,176
5202,39.590005,172.16.155.27,255.255.255.255,DB-LSP-DISC/JSON,176
5203,39.590005,172.16.155.27,172.16.155.255,DB-LSP-DISC/JSON,176
5204,39.590005,172.16.155.27,255.255.255.255,DB-LSP-DISC/JSON,176
5205,39.590005,172.16.155.27,255.255.255.255,DB-LSP-DISC/JSON,176
5206,39.590005,172.16.155.27,255.255.255.255,DB-LSP-DISC/JSON,176
5207,39.604653,74.125.250.44,172.16.155.40,UDP,1215
5208,39.622642,172.16.155.40,74.125.250.44,UDP,84
5209,39.623101,74.125.250.44,172.16.155.40,UDP,163
5210,39.623101,74.125.250.44,172.16.155.40,UDP,181
5211,39.623101,74.125.250.44,172.16.155.40,UDP,173
5212,39.623101,74.125.250.44,172.16.155.40,UDP,185
5213,39.626468,74.125.250.44,172.16.155.40,UDP,178
5214,39.628407,172.16.155.40,74.125.250.44,UDP,84
5215,39.632531,74.125.250.44,172.16.155.40,UDP,120
5216,39.634192,74.125.250.44,172.16.155.40,UDP,184
5217,39.649004,172.16.155.40,172.16.155.20,AJP13,164
5218,39.651171,172.16.155.20,172.16.155.40,AJP13,164
5219,39.659173,74.125.250.44,172.16.155.40,UDP,81
5220,39.672086,74.125.250.44,172.16.155.40,UDP,1011
5221,39.673167,172.16.155.40,74.125.250.44,UDP,88
5222,39.677004,74.125.250.44,172.16.155.40,UDP,1012
5223,39.692124,172.16.155.40,172.16.155.20,TCP,54
5224,39.714736,74.125.250.44,172.16.155.40,UDP,170
5225,39.714736,74.125.250.44,172.16.155.40,UDP,182
5226,39.714736,74.125.250.44,172.16.155.40,UDP,177
5227,39.718394,74.125.250.44,172.16.155.40,UDP,185
5228,39.725167,172.16.155.40,74.125.250.44,UDP,84
5229,39.764062,74.125.250.44,172.16.155.40,UDP,485
5230,39.77531,172.16.155.40,74.125.250.44,UDP,80
5231,39.77649,fe80::b295:75ff:fe8a:243,ff02::2,ICMPv6,70
5232,39.812994,74.125.250.44,172.16.155.40,UDP,649
5233,39.817465,74.125.250.44,172.16.155.40,UDP,188
5234,39.817465,74.125.250.44,172.16.155.40,UDP,187
5235,39.817465,74.125.250.44,172.16.155.40,UDP,181
5236,39.817465,74.125.250.44,172.16.155.40,UDP,183
5237,39.817465,74.125.250.44,172.16.155.40,UDP,189
5238,39.826101,172.16.155.40,74.125.250.44,UDP,84
5239,39.831315,172.16.155.40,74.125.250.44,UDP,97
5240,39.838884,74.125.250.44,172.16.155.40,UDP,132
5241,39.839845,74.125.250.44,172.16.155.40,UDP,170
5242,39.851522,172.16.155.40,74.125.250.44,UDP,81
5243,39.861175,172.16.155.40,172.16.155.255,NBNS,92
5244,39.877148,172.16.155.40,74.125.250.44,UDP,80
5245,39.882227,74.125.250.44,172.16.155.40,UDP,706
5246,39.883245,74.125.250.44,172.16.155.40,UDP,100
5247,39.919025,74.125.250.44,172.16.155.40,UDP,172
5248,39.920119,74.125.250.44,172.16.155.40,UDP,1022
5249,39.920119,74.125.250.44,172.16.155.40,UDP,168
5250,39.920119,74.125.250.44,172.16.155.40,UDP,185
5251,39.921288,74.125.250.44,172.16.155.40,UDP,185
5252,39.927913,172.16.155.40,74.125.250.44,UDP,84
5253,39.93484,74.125.250.44,172.16.155.40,UDP,144
5254,39.935915,74.125.250.44,172.16.155.40,UDP,179
5255,39.96651,172.16.155.40,142.250.76.206,TLSv1.2,392
5256,39.966539,172.16.155.40,142.250.76.206,TLSv1.2,805
5257,39.967544,142.250.76.206,172.16.155.40,TCP,60
5258,39.978129,172.16.155.40,74.125.250.44,UDP,80
5259,40.012846,74.125.250.44,172.16.155.40,UDP,594
5260,40.021711,74.125.250.44,172.16.155.40,UDP,174
5261,40.021711,74.125.250.44,172.16.155.40,UDP,152
5262,40.021711,74.125.250.44,172.16.155.40,UDP,172
5263,40.022717,74.125.250.44,172.16.155.40,UDP,177
5264,40.028636,172.16.155.40,74.125.250.44,UDP,84
5265,40.036242,74.125.250.44,172.16.155.40,UDP,623
5266,40.038839,74.125.250.44,172.16.155.40,UDP,161
5267,40.055793,74.125.250.44,172.16.155.40,UDP,120
5268,40.079053,172.16.155.40,74.125.250.44,UDP,84
5269,40.079208,74.125.250.44,172.16.155.40,UDP,81
5270,40.11145,172.16.155.40,74.125.250.44,UDP,100
5271,40.115931,74.125.250.44,172.16.155.40,UDP,895
5272,40.121997,142.250.76.206,172.16.155.40,TLSv1.2,450
5273,40.12301,74.125.250.44,172.16.155.40,UDP,173
5274,40.123474,74.125.250.44,172.16.155.40,UDP,183
5275,40.12367,142.250.76.206,172.16.155.40,TLSv1.2,444
5276,40.123694,172.16.155.40,142.250.76.206,TCP,54
5277,40.124829,74.125.250.44,172.16.155.40,UDP,177
5278,40.124829,74.125.250.44,172.16.155.40,UDP,170
5279,40.126187,142.250.76.206,172.16.155.40,TLSv1.2,203
5280,40.126499,172.16.155.40,142.250.76.206,TLSv1.2,93
5281,40.129899,172.16.155.40,74.125.250.44,UDP,84
5282,40.138778,74.125.250.44,172.16.155.40,UDP,176
5283,40.143643,74.125.250.44,172.16.155.40,UDP,768
5284,40.150235,74.125.250.44,172.16.155.40,UDP,769
5285,40.152046,172.16.155.40,74.125.250.44,UDP,100
5286,40.166164,142.250.76.206,172.16.155.40,TCP,60
5287,40.18079,172.16.155.40,74.125.250.44,UDP,84
5288,40.202431,Cisco_88:0e:91,CDP/VTP/DTP/PAgP/UDLD,CDP,495
5289,40.20869,74.125.250.44,172.16.155.40,UDP,709
5290,40.213495,172.16.155.40,74.125.250.44,UDP,100
5291,40.227074,74.125.250.44,172.16.155.40,UDP,160
5292,40.227074,74.125.250.44,172.16.155.40,UDP,170
5293,40.228125,74.125.250.44,172.16.155.40,UDP,175
5294,40.228125,74.125.250.44,172.16.155.40,UDP,176
5295,40.231063,172.16.155.40,74.125.250.44,UDP,84
5296,40.231119,172.16.155.40,74.125.250.44,UDP,100
5297,40.237413,74.125.250.44,172.16.155.40,UDP,182
5298,40.251807,172.16.155.40,74.125.250.44,UDP,97
5299,40.25607,74.125.250.44,172.16.155.40,UDP,808
5300,40.271339,172.16.155.40,74.125.250.44,UDP,81
5301,40.281462,172.16.155.40,74.125.250.44,UDP,80
5302,40.291363,74.125.250.44,172.16.155.40,UDP,100
5303,40.299907,74.125.250.44,172.16.155.40,UDP,759
5304,40.329326,74.125.250.44,172.16.155.40,UDP,165
5305,40.329326,74.125.250.44,172.16.155.40,UDP,182
5306,40.329326,74.125.250.44,172.16.155.40,UDP,176
5307,40.329326,74.125.250.44,172.16.155.40,UDP,176
5308,40.332302,172.16.155.40,74.125.250.44,UDP,84
5309,40.33562,74.125.250.44,172.16.155.40,UDP,179
5310,40.342616,74.125.250.44,172.16.155.40,UDP,100
5311,40.343089,172.16.155.40,74.125.250.44,UDP,148
5312,40.367757,74.125.250.44,172.16.155.40,UDP,892
5313,40.367757,74.125.250.44,172.16.155.40,UDP,893
5314,40.373994,172.16.155.3,224.0.0.2,HSRP,62
5315,40.383089,172.16.155.40,74.125.250.44,UDP,84
5316,40.403407,74.125.250.44,172.16.155.40,UDP,813
5317,40.431355,74.125.250.44,172.16.155.40,UDP,192
5318,40.431355,74.125.250.44,172.16.155.40,UDP,178
5319,40.431355,74.125.250.44,172.16.155.40,UDP,170
5320,40.431355,74.125.250.44,172.16.155.40,UDP,182
5321,40.433461,172.16.155.40,74.125.250.44,UDP,84
5322,40.435333,74.125.250.44,172.16.155.40,UDP,180
5323,40.461035,74.125.250.44,172.16.155.40,UDP,1116
5324,40.47509,74.125.250.44,172.16.155.40,UDP,128
5325,40.484219,172.16.155.40,74.125.250.44,UDP,84
5326,40.534636,74.125.250.44,172.16.155.40,UDP,184
5327,40.534636,74.125.250.44,172.16.155.40,UDP,184
5328,40.534636,74.125.250.44,172.16.155.40,UDP,184
5329,40.535729,74.125.250.44,172.16.155.40,UDP,182
5330,40.535729,74.125.250.44,172.16.155.40,UDP,185
5331,40.568534,172.16.155.2,224.0.0.2,HSRP,62
5332,40.585772,172.16.155.40,74.125.250.44,UDP,84
5333,40.60418,74.125.250.44,172.16.155.40,UDP,986
5334,40.61163,74.125.250.44,172.16.155.40,UDP,987
5335,40.611982,172.16.155.40,172.16.155.255,NBNS,92
5336,40.61823,74.125.250.44,172.16.155.40,UDP,988
5337,40.61823,74.125.250.44,172.16.155.40,UDP,426
5338,40.622816,172.16.155.40,74.125.250.44,UDP,84
5339,40.627819,74.125.250.44,172.16.155.40,UDP,81
5340,40.636025,74.125.250.44,172.16.155.40,UDP,165
5341,40.636025,74.125.250.44,172.16.155.40,UDP,161
5342,40.636025,74.125.250.44,172.16.155.40,UDP,176
5343,40.636025,74.125.250.44,172.16.155.40,UDP,171
5344,40.63637,172.16.155.40,74.125.250.44,UDP,84
5345,40.641713,74.125.250.44,172.16.155.40,UDP,168
5346,40.653748,74.125.250.44,172.16.155.40,UDP,158
5347,40.671526,172.16.155.40,74.125.250.44,UDP,113
5348,40.687146,172.16.155.40,74.125.250.44,UDP,84
5349,40.691365,172.16.155.40,74.125.250.44,UDP,81
5350,40.705801,172.16.155.40,74.125.250.44,UDP,100
5351,40.711448,74.125.250.44,172.16.155.40,UDP,100
5352,40.713432,74.125.250.44,172.16.155.40,UDP,423
5353,40.713432,74.125.250.44,172.16.155.40,UDP,823
5354,40.734158,74.125.250.44,172.16.155.40,UDP,1076
5355,40.736798,74.125.250.44,172.16.155.40,UDP,97
5356,40.73788,74.125.250.44,172.16.155.40,UDP,115
5357,40.73788,74.125.250.44,172.16.155.40,UDP,81
5358,40.73788,74.125.250.44,172.16.155.40,UDP,115
5359,40.73788,74.125.250.44,172.16.155.40,UDP,81
5360,40.737915,172.16.155.40,74.125.250.44,UDP,84
5361,40.738304,74.125.250.44,172.16.155.40,UDP,137
5362,40.738304,74.125.250.44,172.16.155.40,UDP,137
5363,40.738304,74.125.250.44,172.16.155.40,UDP,142
5364,40.738785,74.125.250.44,172.16.155.40,UDP,125
5365,40.74087,172.16.155.40,142.251.42.46,TLSv1.2,517
5366,40.740894,172.16.155.40,142.251.42.46,TLSv1.2,459
5367,40.741818,142.251.42.46,172.16.155.40,TCP,60
5368,40.741818,142.251.42.46,172.16.155.40,TCP,60
5369,40.748481,Cisco_88:0e:91,Spanning-tree-(for-bridges)_00,STP,60
5370,40.750925,74.125.250.44,172.16.155.40,UDP,100
5371,40.760789,74.125.250.44,172.16.155.40,UDP,127
5372,40.773861,172.16.155.40,142.251.42.46,TLSv1.2,383
5373,40.773892,172.16.155.40,142.251.42.46,TCP,1514
5374,40.773892,172.16.155.40,142.251.42.46,TLSv1.2,1165
5375,40.774333,74.125.250.44,172.16.155.40,UDP,767
5376,40.775376,142.251.42.46,172.16.155.40,TCP,60
5377,40.775376,142.251.42.46,172.16.155.40,TCP,60
5378,40.775376,142.251.42.46,172.16.155.40,TCP,60
5379,40.788393,172.16.155.40,74.125.250.44,UDP,88
5380,40.801402,74.125.250.44,172.16.155.40,UDP,132
5381,40.816033,74.125.250.44,172.16.155.40,UDP,958
5382,40.821199,172.16.155.40,74.125.250.44,UDP,100
5383,40.838888,74.125.250.44,172.16.155.40,UDP,132
5384,40.839733,172.16.155.40,74.125.250.44,UDP,80
5385,40.840542,74.125.250.44,172.16.155.40,UDP,123
5386,40.840542,74.125.250.44,172.16.155.40,UDP,136
5387,40.840542,74.125.250.44,172.16.155.40,UDP,138
5388,40.840542,74.125.250.44,172.16.155.40,UDP,140
5389,40.856972,74.125.250.44,172.16.155.40,UDP,136
5390,40.877509,172.16.155.40,74.125.250.44,UDP,100
5391,40.890394,172.16.155.40,74.125.250.44,UDP,84
5392,40.923135,142.251.42.46,172.16.155.40,TLSv1.2,453
5393,40.923135,142.251.42.46,172.16.155.40,TLSv1.2,495
5394,40.923135,142.251.42.46,172.16.155.40,TLSv1.2,93
5395,40.923203,172.16.155.40,142.251.42.46,TCP,54
5396,40.923917,172.16.155.40,142.251.42.46,TLSv1.2,93
5397,40.924659,142.251.42.46,172.16.155.40,TCP,60
5398,40.925091,172.16.155.40,74.125.250.44,UDP,148
5399,40.931171,74.125.250.44,172.16.155.40,UDP,730
5400,40.936214,74.125.250.44,172.16.155.40,UDP,1235
5401,40.941152,172.16.155.40,74.125.250.44,UDP,80
5402,40.94377,74.125.250.44,172.16.155.40,UDP,139
5403,40.94377,74.125.250.44,172.16.155.40,UDP,123
5404,40.944812,74.125.250.44,172.16.155.40,UDP,141
5405,40.944812,74.125.250.44,172.16.155.40,UDP,140
5406,40.945113,172.16.155.40,74.125.250.44,UDP,100
5407,40.952189,142.251.42.46,172.16.155.40,TLSv1.2,431
5408,40.952189,142.251.42.46,172.16.155.40,TLSv1.2,196
